x_squared,xy,y_squared,x_plus_y,x_plus_2y
8.411490813856291,16.101824627256043,7.211570004565391,11.656697315910717,8.772069314084561
1.047660540460535,0.12040808200600717,19.749129989150628,9.934769035578318,2.0351170399180667
8.125633153368584,14.420710346838138,18.305559598990303,16.36313497291422,9.0409111333181
0.7018586717924341,0.8786917168617037,5.250256267231645,3.0644739920466746,0.9643714851540164
8.30613733201531,14.806231114462785,18.060435495678323,16.433333305070555,9.209159106799225
2.5416751308989465,3.5751313909983673,15.082188707995252,9.32866004949681,3.2957845662987086
9.628803318853118,18.792976014676995,4.64630623029239,11.719641122484692,9.861118630367736
6.978044920256796,13.412220729585567,5.438691109280251,9.42545591943291,7.249979475720808
7.7776098528103725,14.642068705349516,9.131510002712297,11.886789354030906,8.234185352945987
2.852929210475586,4.838780264871181,8.670781560799906,6.754780912835543,3.286468288515581
8.0639563066938,16.051815884451297,0.7609672893630437,8.406391586907171,8.102004671161954
7.624267630321193,13.828826203992337,14.197090566500494,14.012958385246415,8.334122158646219
5.27153391973901,10.388534106375864,1.5453373310215568,5.966935718698711,5.348800786290088
8.144643386803413,16.022646856569875,2.666399170369518,9.344523013469697,8.27796334532189
8.202328296370977,14.568614660005334,18.3604193273662,16.464516993685766,9.120349262739287
6.741723629445073,12.423626954993887,10.598203038962588,11.510914996978237,7.271633781393202
7.900968641085784,14.319297125307592,14.826401568639753,14.572849346973673,8.642288719517772
0.39438563326037235,0.6808464850433027,1.07924781477442,0.8800471499088613,0.44834802399909335
6.86268583692808,12.805424374079736,9.199472997764222,11.00244868592198,7.32265948681629
6.778038147510997,12.392545988123098,11.635303068988954,12.013924528556025,7.359803300960444
3.5174305717580374,6.543631824988568,4.9122931852750735,5.727962505131821,3.763045231021791
10.580706130146751,19.910755370127998,12.506568901655037,16.208662135891515,11.206034575229502
6.200890030689303,12.110626472623633,2.9115358875497255,7.511081180086679,6.346466825066789
3.2687888897500503,4.919380249276067,16.181975302240343,10.550677775758205,4.077887654862067
2.2682945708946085,2.9505615056331402,15.860276361560766,9.405418933596954,3.061308388972647
1.4346589075634788,2.7335241886995076,1.3579362642744974,2.0457302264870023,1.5025557207772036
2.0878125869392767,3.9426916161101633,2.329335577683904,3.1360135968970337,2.204279365823472
7.984267900516195,14.352859286815246,16.156765142171444,15.254812214493345,8.792106157624767
1.9171517101658502,2.573219118567378,12.610843017643225,7.592031068105301,2.5476938610480113
2.79384380399613,4.558750269860095,10.289373381321646,7.42406182559087,3.3083124730622124
0.6680580818293662,0.26716132731305464,10.689548363456778,5.478354845384916,1.202535500002205
2.127325572025073,4.149307318405464,1.0534382564468192,2.6013727874261416,2.179997484847414
8.757257122500475,16.643095619327,8.714186256739495,12.678640938033247,9.19296643533745
2.2327722676271846,3.8757368520629343,5.8980768319143495,4.886906841988642,2.5276761092229023
9.453986045017396,17.48374768771239,14.242244023224009,15.8629958554682,10.166098246178596
